/Benchmarks/srem_sdiv_mul/QF_BV/log-slicing/bvudiv_24.smt2 UNKNOWN 119997 120009 1199970000 0
/Benchmarks/srem_sdiv_mul/QF_BV/log-slicing/bvudiv_25.smt2 UNKNOWN 119976 120008 1199760000 0
/Benchmarks/srem_sdiv_mul/QF_BV/log-slicing/bvurem_13.smt2 UNSAT 7440 7465 73792249 0
/Benchmarks/srem_sdiv_mul/QF_BV/log-slicing/bvurem_14.smt2 UNSAT 16181 16241 161075482 0
/Benchmarks/srem_sdiv_mul/QF_BV/log-slicing/bvurem_15.smt2 UNSAT 46085 46169 460194003 0
/Benchmarks/srem_sdiv_mul/QF_BV/log-slicing/bvurem_16.smt2 UNKNOWN 119969 120001 1199690000 0
/Benchmarks/srem_sdiv_mul/QF_BV/log-slicing/bvurem_17.smt2 UNKNOWN 119931 120005 1199310000 0
/Benchmarks/srem_sdiv_mul/QF_BV/log-slicing/bvurem_18.smt2 UNKNOWN 119947 120001 1199470000 0
/Benchmarks/srem_sdiv_mul/QF_BV/log-slicing/bvurem_19.smt2 UNKNOWN 119946 120010 1199460000 0
/Benchmarks/srem_sdiv_mul/QF_BV/log-slicing/bvurem_20.smt2 UNKNOWN 119933 120003 1199340000 0
/Benchmarks/srem_sdiv_mul/QF_BV/log-slicing/bvurem_21.smt2 UNKNOWN 119925 120004 1199250000 0
/Benchmarks/srem_sdiv_mul/QF_BV/log-slicing/bvurem_22.smt2 UNKNOWN 119948 120002 1199480000 0
/Benchmarks/srem_sdiv_mul/QF_BV/Sage2/bench_10000.smt2 UNSAT 941 994 4301386 0
/Benchmarks/srem_sdiv_mul/QF_BV/Sage2/bench_10001.smt2 UNSAT 807 816 3680853 0
/Benchmarks/srem_sdiv_mul/QF_BV/Sage2/bench_10002.smt2 UNSAT 306 375 1707826 0
/Benchmarks/srem_sdiv_mul/QF_BV/Sage2/bench_10004.smt2 UNSAT 91 139 176112 0
/Benchmarks/srem_sdiv_mul/QF_BV/Sage2/bench_10005.smt2 UNSAT 14791 14821 146819037 0
/Benchmarks/srem_sdiv_mul/QF_BV/Sage2/bench_10006.smt2 UNSAT 739 844 3343688 0
/Benchmarks/srem_sdiv_mul/QF_BV/Sage2/bench_10007.smt2 UNSAT 111 202 543010 0
/Benchmarks/srem_sdiv_mul/QF_BV/Sage2/bench_10008.smt2 UNSAT 151 200 835040 0
/Benchmarks/srem_sdiv_mul/QF_BV/Sage2/bench_1000.smt2 UNSAT 98 118 164102 0
/Benchmarks/srem_sdiv_mul/QF_BV/Sage2/bench_10010.smt2 UNSAT 743 851 3363308 0
/Benchmarks/srem_sdiv_mul/QF_BV/Sage2/bench_10012.smt2 UNSAT 88 87 158808 0
/Benchmarks/srem_sdiv_mul/QF_BV/Sage2/bench_10014.smt2 UNSAT 128 161 547095 0
/Benchmarks/srem_sdiv_mul/QF_BV/Sage2/bench_10015.smt2 UNSAT 978 1094 4511053 0
/Benchmarks/srem_sdiv_mul/QF_BV/Sage2/bench_10017.smt2 UNSAT 800 915 3691051 0
/Benchmarks/srem_sdiv_mul/QF_BV/Sage2/bench_10019.smt2 UNSAT 726 806 3266968 0
/Benchmarks/srem_sdiv_mul/QF_BV/Sage2/bench_10021.smt2 UNSAT 122 182 542154 0
/Benchmarks/srem_sdiv_mul/QF_BV/Sage2/bench_10025.smt2 UNSAT 11182 11224 104226716 0
/Benchmarks/srem_sdiv_mul/QF_BV/Sage2/bench_10026.smt2 UNSAT 134 177 564823 0
/Benchmarks/srem_sdiv_mul/QF_BV/Sage2/bench_10028.smt2 UNSAT 227 216 1455156 0
/Benchmarks/srem_sdiv_mul/QF_BV/Sage2/bench_10029.smt2 UNSAT 454 458 3441938 0
/Benchmarks/srem_sdiv_mul/QF_BV/Sage2/bench_1002.smt2 UNSAT 423 445 2998066 0
/Benchmarks/srem_sdiv_mul/QF_BV/Sage2/bench_10030.smt2 UNSAT 242 229 1208346 0
/Benchmarks/srem_sdiv_mul/QF_BV/Sage2/bench_10032.smt2 UNSAT 69 91 166589 0
/Benchmarks/srem_sdiv_mul/QF_BV/Sage2/bench_10035.smt2 UNSAT 122 174 177122 0
/Benchmarks/srem_sdiv_mul/QF_BV/Sage2/bench_10036.smt2 UNSAT 117 108 163637 0
/Benchmarks/srem_sdiv_mul/QF_BV/Sage2/bench_10048.smt2 UNSAT 126 181 551359 0
/Benchmarks/srem_sdiv_mul/QF_BV/Sage2/bench_10050.smt2 UNSAT 97 178 285084 0
/Benchmarks/srem_sdiv_mul/QF_BV/Sage2/bench_10051.smt2 UNSAT 231 206 1213365 0
/Benchmarks/srem_sdiv_mul/QF_BV/Sage2/bench_10056.smt2 UNSAT 764 772 6948632 10
/Benchmarks/srem_sdiv_mul/QF_BV/Sage2/bench_10057.smt2 UNSAT 120 180 545666 0
/Benchmarks/srem_sdiv_mul/QF_BV/Sage2/bench_10062.smt2 UNSAT 127 128 541868 0
/Benchmarks/srem_sdiv_mul/QF_BV/Sage2/bench_10063.smt2 UNSAT 214 199 1465545 0
/Benchmarks/srem_sdiv_mul/QF_BV/Sage2/bench_10067.smt2 UNSAT 706 806 5915241 0
/Benchmarks/srem_sdiv_mul/QF_BV/Sage2/bench_1006.smt2 UNSAT 76 72 67016 0
