name status status satpart satpart
/QF_BV/log-slicing/bvsrem_17.smt2 UNKNOWN UNKNOWN 1199910 1198920
/QF_BV/log-slicing/bvsrem_18.smt2 UNKNOWN UNKNOWN 1199610 1199630
/QF_BV/log-slicing/bvsrem_19.smt2 UNKNOWN UNKNOWN 1200320 1199510
/QF_BV/log-slicing/bvsrem_20.smt2 UNKNOWN UNKNOWN 1199400 1199470
/QF_BV/log-slicing/bvudiv_15.smt2 UNSAT UNSAT 108828 85765
/QF_BV/log-slicing/bvudiv_16.smt2 UNSAT UNSAT 256487 242027
/QF_BV/log-slicing/bvudiv_17.smt2 UNSAT UNSAT 734890 696349
/QF_BV/log-slicing/bvudiv_18.smt2 UNKNOWN UNKNOWN 1199320 1199720
/QF_BV/log-slicing/bvudiv_19.smt2 UNKNOWN UNKNOWN 1199900 1199050
/QF_BV/log-slicing/bvudiv_20.smt2 UNKNOWN UNKNOWN 1199200 1199030
/QF_BV/log-slicing/bvudiv_21.smt2 UNKNOWN UNKNOWN 1199760 1199920
/QF_BV/log-slicing/bvudiv_22.smt2 UNKNOWN UNKNOWN 1199500 1199920
/QF_BV/log-slicing/bvudiv_23.smt2 UNKNOWN UNKNOWN 1200130 1199830
/QF_BV/log-slicing/bvudiv_24.smt2 UNKNOWN UNKNOWN 1200020 1199680
/QF_BV/log-slicing/bvudiv_25.smt2 UNKNOWN UNKNOWN 1199780 1199750
/QF_BV/log-slicing/bvurem_13.smt2 UNSAT UNSAT 75626 54296
/QF_BV/log-slicing/bvurem_14.smt2 UNSAT UNSAT 155933 147652
/QF_BV/log-slicing/bvurem_15.smt2 UNSAT UNSAT 462087 397264
/QF_BV/log-slicing/bvurem_16.smt2 UNKNOWN UNSAT 1199420 1139514
/QF_BV/log-slicing/bvurem_17.smt2 UNKNOWN UNKNOWN 1199880 1199730
/QF_BV/log-slicing/bvurem_18.smt2 UNKNOWN UNKNOWN 1199330 1199030
/QF_BV/log-slicing/bvurem_19.smt2 UNKNOWN UNKNOWN 1198370 1199310
/QF_BV/log-slicing/bvurem_20.smt2 UNKNOWN UNKNOWN 1199690 1199120
/QF_BV/log-slicing/bvurem_21.smt2 UNKNOWN UNKNOWN 1199280 1199190
/QF_BV/log-slicing/bvurem_22.smt2 UNKNOWN UNKNOWN 1199730 1199640
/QF_BV/Sage2/bench_0.smt2 UNSAT UNSAT 3 0
