name status time real satpart round
/QF_BV/20190311-bv-term-small-rw-Noetzli/bv-term-small-rw_1551.smt2 UNSAT 176 176 768 1
/QF_BV/20190311-bv-term-small-rw-Noetzli/bv-term-small-rw_1559.smt2 UNSAT 165 158 657 1
/QF_BV/20190311-bv-term-small-rw-Noetzli/bv-term-small-rw_159.smt2 UNSAT 97 108 3 -1
/QF_BV/20190311-bv-term-small-rw-Noetzli/bv-term-small-rw_161.smt2 UNSAT 101 97 3 -1
/QF_BV/20190311-bv-term-small-rw-Noetzli/bv-term-small-rw_183.smt2 UNSAT 97 69 51 0
/QF_BV/20190311-bv-term-small-rw-Noetzli/bv-term-small-rw_184.smt2 UNSAT 106 110 104 0
/QF_BV/20190311-bv-term-small-rw-Noetzli/bv-term-small-rw_20.smt2 UNKNOWN 119991 120002 1199910 46
/QF_BV/20190311-bv-term-small-rw-Noetzli/bv-term-small-rw_219.smt2 UNSAT 128 117 237 0
/QF_BV/20190311-bv-term-small-rw-Noetzli/bv-term-small-rw_220.smt2 UNSAT 92 132 3 -1
/QF_BV/20190311-bv-term-small-rw-Noetzli/bv-term-small-rw_221.smt2 UNSAT 97 62 3 -1
/QF_BV/20190311-bv-term-small-rw-Noetzli/bv-term-small-rw_24.smt2 UNKNOWN 120033 120006 1200330 32
/QF_BV/20190311-bv-term-small-rw-Noetzli/bv-term-small-rw_272.smt2 UNSAT 95 46 3 -1
/QF_BV/20190311-bv-term-small-rw-Noetzli/bv-term-small-rw_273.smt2 UNSAT 96 60 3 -1
/QF_BV/20190311-bv-term-small-rw-Noetzli/bv-term-small-rw_274.smt2 UNSAT 94 57 3 -1
/QF_BV/20190311-bv-term-small-rw-Noetzli/bv-term-small-rw_275.smt2 UNSAT 96 114 3 -1
/QF_BV/20190311-bv-term-small-rw-Noetzli/bv-term-small-rw_276.smt2 UNSAT 101 143 3 -1
/QF_BV/20190311-bv-term-small-rw-Noetzli/bv-term-small-rw_277.smt2 UNSAT 107 120 95 0
/QF_BV/20190311-bv-term-small-rw-Noetzli/bv-term-small-rw_278.smt2 UNSAT 94 51 3 -1
/QF_BV/20190311-bv-term-small-rw-Noetzli/bv-term-small-rw_279.smt2 UNSAT 100 144 3 -1
/QF_BV/20190311-bv-term-small-rw-Noetzli/bv-term-small-rw_27.smt2 UNSAT 98 108 3 -1
/QF_BV/20190311-bv-term-small-rw-Noetzli/bv-term-small-rw_301.smt2 UNSAT 276 321 1770 18
/QF_BV/20190311-bv-term-small-rw-Noetzli/bv-term-small-rw_305.smt2 UNSAT 236 268 1406 6
/QF_BV/20190311-bv-term-small-rw-Noetzli/bv-term-small-rw_306.smt2 UNSAT 252 224 1562 6
/QF_BV/20190311-bv-term-small-rw-Noetzli/bv-term-small-rw_321.smt2 UNSAT 256 274 1588 1
/QF_BV/20190311-bv-term-small-rw-Noetzli/bv-term-small-rw_326.smt2 UNSAT 297 302 1986 6
/QF_BV/20190311-bv-term-small-rw-Noetzli/bv-term-small-rw_328.smt2 UNSAT 276 273 1793 6
/QF_BV/20190311-bv-term-small-rw-Noetzli/bv-term-small-rw_345.smt2 UNSAT 98 61 4 -1
/QF_BV/20190311-bv-term-small-rw-Noetzli/bv-term-small-rw_350.smt2 UNKNOWN 119999 120007 1199990 46
/QF_BV/20190311-bv-term-small-rw-Noetzli/bv-term-small-rw_351.smt2 UNKNOWN 119961 120009 1199620 55
/QF_BV/20190311-bv-term-small-rw-Noetzli/bv-term-small-rw_352.smt2 UNKNOWN 119946 120007 1199460 40
/QF_BV/20190311-bv-term-small-rw-Noetzli/bv-term-small-rw_353.smt2 UNSAT 665 678 5606 32
/QF_BV/20190311-bv-term-small-rw-Noetzli/bv-term-small-rw_354.smt2 UNKNOWN 119969 120008 1199690 35
/QF_BV/20190311-bv-term-small-rw-Noetzli/bv-term-small-rw_355.smt2 UNSAT 886 933 8056 28
/QF_BV/20190311-bv-term-small-rw-Noetzli/bv-term-small-rw_361.smt2 UNSAT 95 97 3 -1
/QF_BV/20190311-bv-term-small-rw-Noetzli/bv-term-small-rw_368.smt2 UNSAT 93 119 3 -1
/QF_BV/20190311-bv-term-small-rw-Noetzli/bv-term-small-rw_374.smt2 UNSAT 98 142 3 -1
/QF_BV/20190311-bv-term-small-rw-Noetzli/bv-term-small-rw_382.smt2 UNSAT 337 387 2447 2
/QF_BV/20190311-bv-term-small-rw-Noetzli/bv-term-small-rw_387.smt2 UNSAT 96 114 3 -1
/QF_BV/20190311-bv-term-small-rw-Noetzli/bv-term-small-rw_388.smt2 UNKNOWN 120020 120011 1200200 54
/QF_BV/20190311-bv-term-small-rw-Noetzli/bv-term-small-rw_389.smt2 UNSAT 95 100 3 -1
/QF_BV/20190311-bv-term-small-rw-Noetzli/bv-term-small-rw_390.smt2 UNSAT 98 79 3 -1
/QF_BV/20190311-bv-term-small-rw-Noetzli/bv-term-small-rw_391.smt2 UNSAT 94 81 3 -1
/QF_BV/20190311-bv-term-small-rw-Noetzli/bv-term-small-rw_392.smt2 UNSAT 97 104 3 -1
/QF_BV/20190311-bv-term-small-rw-Noetzli/bv-term-small-rw_394.smt2 UNSAT 100 128 3 -1
/QF_BV/20190311-bv-term-small-rw-Noetzli/bv-term-small-rw_400.smt2 UNSAT 94 71 3 -1
/QF_BV/20190311-bv-term-small-rw-Noetzli/bv-term-small-rw_406.smt2 UNSAT 98 63 3 -1
/QF_BV/20190311-bv-term-small-rw-Noetzli/bv-term-small-rw_412.smt2 UNSAT 96 104 3 -1
/QF_BV/20190311-bv-term-small-rw-Noetzli/bv-term-small-rw_426.smt2 UNSAT 96 47 3 -1
/QF_BV/20190311-bv-term-small-rw-Noetzli/bv-term-small-rw_433.smt2 UNSAT 95 57 3 -1
/QF_BV/20190311-bv-term-small-rw-Noetzli/bv-term-small-rw_439.smt2 UNSAT 126 179 358 0
